index,date,cheveux,age,exp,salaire,sexe,diplome,specialite,note,dispo,embauche
314.0,2014-01-27,brun,27.0,12.0,37321.0,M,licence,geologie,52.47,non,0
315.0,2013-12-31,brun,34.0,12.0,36973.0,M,master,geologie,64.16,oui,0
316.0,2013-10-10,chatain,17.0,13.0,28468.0,M,master,geologie,66.88,non,0
317.0,2013-11-26,roux,44.0,7.0,31314.0,M,bac,geologie,42.98,non,0
318.0,2014-05-30,chatain,43.0,6.0,33733.0,F,master,forage,68.11,oui,0
319.0,2013-11-22,chatain,30.0,10.0,30967.0,M,master,geologie,52.14,non,0
320.0,2013-02-22,blond,34.0,4.0,29647.0,F,licence,geologie,66.32,non,0
321.0,2012-11-18,brun,33.0,3.0,31457.0,M,master,detective,69.11,oui,0
322.0,2010-01-19,blond,23.0,10.0,38541.0,M,licence,geologie,36.16,non,0
323.0,2013-12-09,chatain,29.0,8.0,32547.0,M,doctorat,geologie,95.79,oui,0
324.0,2014-06-24,blond,29.0,6.0,33643.0,M,licence,geologie,52.4,non,0
325.0,2011-03-13,chatain,35.0,9.0,34181.0,M,master,detective,51.57,non,0
326.0,2014-03-04,blond,18.0,5.0,31315.0,M,master,geologie,85.04,oui,0
327.0,2011-04-24,brun,53.0,7.0,37532.0,M,licence,geologie,67.54,non,0
328.0,2010-10-29,brun,35.0,9.0,33433.0,M,master,geologie,69.15,non,0
329.0,2012-05-17,chatain,27.0,12.0,29139.0,F,doctorat,forage,89.46,non,0
330.0,2010-12-07,brun,37.0,9.0,37749.0,F,licence,detective,68.66,non,1
331.0,2010-09-23,chatain,42.0,10.0,42988.0,F,licence,forage,58.31,non,0
332.0,2010-10-21,blond,35.0,12.0,33491.0,M,master,forage,88.66,oui,0
333.0,2010-12-05,chatain,39.0,12.0,33382.0,M,master,geologie,64.99,non,0
334.0,2012-07-27,chatain,27.0,9.0,37421.0,M,doctorat,geologie,73.93,non,0
335.0,2010-10-08,blond,50.0,9.0,28185.0,M,licence,geologie,82.18,non,0
336.0,2014-02-01,blond,42.0,8.0,37962.0,M,licence,archeologie,61.0,oui,0
337.0,2012-04-27,blond,44.0,10.0,37718.0,F,licence,detective,81.42,oui,0
338.0,2010-10-18,blond,35.0,10.0,40921.0,M,licence,geologie,74.01,oui,0
339.0,2010-06-18,brun,51.0,10.0,36358.0,F,master,archeologie,62.22,oui,0
340.0,2014-05-19,chatain,41.0,7.0,36721.0,F,master,archeologie,66.104,oui,0
341.0,2013-01-15,blond,24.0,10.0,35829.0,M,licence,geologie,61.67,non,0
342.0,2013-05-18,brun,41.0,15.0,34431.0,F,licence,geologie,95.75,non,0
343.0,2011-02-18,blond,43.0,8.0,38619.0,M,licence,archeologie,68.4,oui,0
344.0,2014-06-28,chatain,31.0,6.0,28308.0,F,doctorat,archeologie,81.43,oui,1
345.0,2011-02-17,blond,17.0,12.0,34770.0,M,master,archeologie,71.38,oui,0
346.0,2013-05-10,blond,19.0,12.0,38393.0,M,licence,forage,92.02,oui,0
347.0,2010-08-19,blond,29.0,6.0,33756.0,M,doctorat,geologie,96.43,oui,0
348.0,2014-07-06,chatain,47.0,15.0,37118.0,M,doctorat,geologie,73.58,oui,0
349.0,2011-10-14,blond,39.0,12.0,36433.0,M,licence,forage,86.47,oui,1
350.0,2011-12-08,brun,25.0,7.0,27842.0,M,master,forage,68.35,non,1
351.0,2012-04-24,chatain,40.0,3.0,41180.0,F,master,forage,77.37,non,0
352.0,2012-06-23,blond,27.0,11.0,37714.0,M,licence,geologie,68.83,non,0
353.0,2010-07-21,brun,42.0,10.0,28083.0,M,doctorat,forage,95.2,oui,0
354.0,2011-11-28,brun,21.0,10.0,40127.0,F,licence,forage,70.13,non,0
355.0,2012-09-22,brun,37.0,9.0,33905.0,M,doctorat,detective,95.01,oui,0
356.0,2013-03-25,chatain,30.0,11.0,37173.0,F,doctorat,archeologie,86.04,oui,0
357.0,2012-12-11,chatain,42.0,10.0,38923.0,F,doctorat,archeologie,81.41,oui,0
358.0,2012-06-09,blond,41.0,9.0,40355.0,M,licence,geologie,66.19,oui,0
359.0,2013-11-21,chatain,32.0,7.4,28230.0,F,licence,archeologie,59.35,non,1
360.0,2010-10-07,brun,33.0,8.0,32787.0,M,licence,archeologie,78.44,non,1
361.0,2013-09-19,brun,35.0,7.0,40349.0,F,licence,detective,78.09,oui,0
362.0,2012-02-05,chatain,30.0,8.0,30797.0,F,master,archeologie,83.8,non,0
363.0,2011-05-24,roux,48.0,12.0,41271.0,M,licence,geologie,53.76,oui,1
364.0,2010-01-02,chatain,19.0,10.0,43902.0,F,licence,detective,46.42,oui,0
365.0,2011-07-05,chatain,33.0,9.0,33524.0,M,doctorat,forage,98.64,oui,0
366.0,2011-09-27,roux,43.0,4.0,31132.0,M,bac,forage,56.44,non,0
367.0,2013-12-25,chatain,21.0,11.0,31221.0,F,master,forage,82.99,non,0
368.0,2010-10-24,brun,26.0,6.0,39403.0,M,licence,geologie,75.32,non,0
369.0,2010-12-20,chatain,35.0,3.0,25394.0,F,doctorat,forage,85.58,oui,0
370.0,2012-12-06,chatain,28.0,12.0,28479.0,M,doctorat,geologie,64.58,oui,0
371.0,2011-09-18,blond,35.0,14.0,38464.0,F,licence,detective,81.31,non,0
372.0,2013-06-21,blond,45.0,9.0,29974.0,F,master,detective,91.56,non,0
373.0,2012-09-12,chatain,33.0,9.0,38852.0,M,master,geologie,73.37,oui,0
374.0,2011-01-11,chatain,35.0,9.0,29294.0,F,licence,detective,45.93,non,1
375.0,2013-11-24,chatain,38.0,3.0,38049.0,M,master,detective,80.95,oui,0
376.0,2013-06-22,blond,35.0,11.0,36620.0,M,licence,geologie,42.88,non,0
377.0,2011-02-21,blond,24.0,15.0,28852.0,F,master,forage,70.39,oui,0
378.0,2012-04-26,chatain,38.0,11.0,43465.0,M,master,archeologie,72.37,oui,0
379.0,2012-03-09,roux,28.0,11.0,35482.0,M,bac,geologie,61.78,non,0
380.0,2011-05-08,blond,25.0,11.0,32712.0,M,bac,geologie,59.76,non,0
381.0,2010-09-18,chatain,37.0,13.0,31191.0,F,licence,detective,81.7,non,0
382.0,2012-10-08,roux,37.0,13.0,33221.0,M,licence,geologie,51.13,non,0
383.0,2013-04-08,brun,48.0,11.0,33628.0,F,licence,geologie,72.84,non,0
384.0,2011-08-31,chatain,25.0,0.0,41290.0,M,master,detective,59.17,oui,0
385.0,2014-12-08,roux,24.0,7.0,31189.0,M,licence,geologie,84.15,non,0
386.0,2010-03-12,blond,51.0,11.0,39102.0,M,bac,geologie,61.88,non,0
387.0,2013-09-19,chatain,37.0,15.0,31469.0,M,master,geologie,69.09,non,0
388.0,2012-02-29,roux,50.0,8.0,38797.0,M,licence,geologie,63.08399999999999,oui,1
389.0,2014-05-13,blond,30.0,8.0,35846.0,M,master,geologie,73.86,non,1
390.0,2013-08-12,brun,19.0,6.0,29064.0,F,master,detective,96.32,oui,0
391.0,2012-01-19,brun,53.0,12.0,37648.0,F,master,archeologie,95.2,oui,0
392.0,2014-03-02,blond,29.0,11.0,24352.0,M,master,geologie,90.4,non,0
393.0,2010-05-15,blond,34.0,12.0,33588.0,F,licence,forage,69.63,non,0
394.0,2012-04-19,chatain,19.0,12.0,23243.0,F,doctorat,detective,95.42,oui,0
395.0,2011-02-13,chatain,30.0,10.2,30091.0,F,master,geologie,99.87,non,0
396.0,2010-02-14,chatain,8.0,11.0,36915.0,M,master,geologie,69.36,non,0
397.0,2012-10-13,brun,30.0,13.0,32314.0,F,licence,forage,65.74,non,0
398.0,2013-12-16,chatain,32.0,12.0,41405.0,M,licence,forage,69.43,oui,0
399.0,2011-01-28,brun,41.0,8.0,41766.0,M,licence,detective,59.33,oui,0
400.0,2013-04-03,blond,37.0,11.0,36042.0,M,licence,geologie,63.58,non,0
401.0,2012-04-30,brun,36.0,9.0,35563.0,M,doctorat,detective,63.92,oui,0
402.0,2014-03-02,chatain,39.0,11.0,29421.0,F,licence,detective,56.76,non,1
403.0,2014-09-03,chatain,35.0,16.0,42079.0,M,licence,geologie,48.51,non,0
404.0,2010-08-21,brun,35.0,12.0,39121.0,M,licence,geologie,51.28,non,0
405.0,2013-05-01,blond,10.0,6.0,39318.0,M,licence,forage,69.82,oui,0
406.0,2012-08-08,chatain,32.0,10.0,41423.0,F,licence,archeologie,67.86,oui,1
407.0,2010-07-03,blond,42.0,11.0,38945.0,M,bac,geologie,45.98,non,0
408.0,2012-05-06,blond,32.0,14.0,35891.0,M,licence,geologie,74.99,non,0
409.0,2012-11-22,blond,24.0,11.0,34436.0,F,licence,detective,84.5,non,0
410.0,2011-11-10,blond,39.0,10.0,39427.0,F,bac,detective,60.44,non,0
411.0,2012-01-22,blond,33.0,8.0,35240.0,M,master,geologie,68.01,oui,0
412.0,2010-10-26,blond,24.0,11.0,31699.0,M,master,archeologie,92.81,oui,0
413.0,2014-11-07,chatain,30.0,10.0,28281.0,F,doctorat,detective,98.65,oui,0
414.0,2012-04-15,chatain,31.0,15.0,30005.0,F,master,forage,92.89,non,0
415.0,2014-07-15,chatain,53.0,11.0,29989.0,M,master,detective,69.35,non,1
416.0,2013-10-11,chatain,35.0,4.0,37957.0,F,master,geologie,85.85,non,0
417.0,2014-02-12,brun,24.0,13.0,35628.0,M,master,detective,71.4,oui,0
418.0,2010-04-17,chatain,25.0,9.0,33617.0,F,doctorat,detective,90.01,oui,0
419.0,2010-08-19,chatain,31.0,9.0,25360.0,M,master,forage,69.73,non,1
420.0,2012-10-13,chatain,36.0,13.0,35784.0,M,doctorat,archeologie,88.12,oui,0
421.0,2014-04-08,chatain,43.0,11.0,28965.0,F,doctorat,archeologie,80.94,oui,0
422.0,2014-12-16,roux,8.0,12.0,34060.0,M,licence,geologie,71.27,oui,0
423.0,2012-12-19,brun,42.0,15.0,31867.2,M,master,forage,67.87,non,0
424.0,2010-05-01,blond,30.0,14.0,32157.0,M,licence,detective,98.25,non,1
425.0,2010-10-29,chatain,18.0,9.0,36128.0,F,master,archeologie,76.48,oui,0
426.0,2013-06-24,chatain,29.0,16.0,47103.0,F,master,detective,67.17,oui,0
427.0,2012-10-26,blond,43.0,15.0,38085.0,M,licence,detective,75.76,oui,0
428.0,2013-05-20,blond,28.0,11.0,34670.0,F,licence,archeologie,86.24,oui,0
429.0,2013-03-17,blond,19.0,8.0,33973.0,F,master,detective,90.22,oui,0
430.0,2014-09-29,brun,47.0,9.0,42292.0,F,licence,archeologie,79.65,oui,0
431.0,2012-12-01,brun,36.0,9.0,37822.0,M,licence,geologie,65.16,non,0
432.0,2012-08-23,chatain,39.0,6.0,32191.0,F,master,detective,91.29,oui,0
433.0,2014-08-12,blond,34.0,6.0,30317.0,M,licence,geologie,53.96,non,0
434.0,2014-12-15,brun,41.0,11.0,26114.0,F,master,geologie,68.71,non,0
435.0,2014-04-20,brun,32.0,5.0,38908.0,M,master,detective,81.94,oui,0
436.0,2012-04-29,brun,33.0,14.0,29976.0,M,master,geologie,89.37,non,0
437.0,2011-11-23,blond,40.0,10.0,34100.0,M,doctorat,geologie,97.0,oui,1
438.0,2012-06-06,blond,21.0,7.0,30971.0,M,master,forage,75.17,non,0
439.0,2011-03-29,blond,25.0,13.0,41906.0,M,bac,geologie,45.86,non,0
440.0,2013-05-01,brun,18.0,4.0,33875.0,M,licence,geologie,40.61,non,0
441.0,2012-10-31,brun,43.0,8.0,30821.0,F,licence,forage,53.68,non,0
442.0,2011-08-28,chatain,27.0,7.0,35555.0,M,master,geologie,84.8,oui,0
443.0,2012-09-19,chatain,29.0,9.0,33764.0,M,master,geologie,71.26,non,0
444.0,2011-08-27,brun,31.0,6.0,32691.0,F,master,geologie,93.4,non,0
445.0,2010-12-15,blond,25.0,12.0,35663.0,M,licence,geologie,83.15,non,0
446.0,2011-06-18,brun,29.0,11.0,34912.0,F,master,forage,89.24,oui,0
447.0,2010-05-19,blond,18.0,13.0,31291.0,F,licence,geologie,81.45,non,0
448.0,2012-04-09,chatain,39.0,12.0,30423.0,F,doctorat,detective,88.27,oui,0
449.0,2013-04-10,blond,35.0,11.0,34161.0,M,licence,detective,44.08,non,0
450.0,2010-11-15,chatain,24.0,12.0,32837.0,F,master,detective,78.37,non,0
451.0,2011-04-07,blond,39.0,15.0,38591.0,M,licence,forage,72.83,non,0
452.0,2010-09-12,roux,17.0,8.0,29611.0,M,licence,geologie,87.93,non,0
453.0,2010-09-30,chatain,32.0,5.0,37946.0,F,doctorat,geologie,96.69,oui,0
454.0,2014-07-24,chatain,35.0,10.0,34418.0,M,master,geologie,56.23,non,0
455.0,2011-02-04,blond,35.0,9.0,37426.0,M,bac,geologie,81.96,non,0
456.0,2012-09-10,blond,44.0,11.0,35191.0,M,master,geologie,74.45,oui,0
457.0,2011-02-01,blond,27.0,8.0,40050.0,M,licence,archeologie,78.26,oui,0
458.0,2012-12-26,brun,34.0,11.0,35418.0,F,master,detective,80.55,oui,0
459.0,2014-11-30,blond,35.0,12.0,29185.0,M,master,geologie,88.37,non,0
460.0,2014-04-05,chatain,37.0,8.0,35095.0,F,master,detective,85.45,oui,0
461.0,2012-10-18,blond,19.0,12.0,36097.0,M,licence,detective,89.83,oui,1
462.0,2014-12-27,blond,36.0,7.0,24718.0,M,doctorat,geologie,50.54,oui,0
463.0,2014-03-04,roux,28.0,15.0,44032.0,M,licence,geologie,55.97,oui,0
464.0,2011-10-02,brun,38.0,9.0,45541.0,F,bac,forage,34.81,non,0
465.0,2012-03-12,blond,28.0,7.0,38938.0,M,licence,geologie,71.52,non,0
466.0,2012-10-29,blond,53.0,6.0,36839.0,F,licence,archeologie,77.35,non,0
467.0,2010-06-16,brun,31.0,8.0,40554.0,M,master,geologie,72.26,oui,1
468.0,2013-03-01,blond,31.0,6.0,27948.0,M,master,geologie,97.67,non,0
469.0,2012-07-01,blond,39.0,8.0,33746.0,M,licence,detective,62.59,non,0
470.0,2010-06-16,brun,21.0,10.0,36116.0,F,master,forage,85.72,oui,0
471.0,2010-10-01,brun,33.0,8.0,30505.0,M,master,geologie,69.83,non,1
472.0,2011-07-05,chatain,47.0,10.0,27926.0,F,doctorat,geologie,85.8,non,0
473.0,2010-11-13,chatain,26.0,6.0,44084.0,M,licence,geologie,12.63,non,0
474.0,2011-07-04,chatain,26.0,10.0,33168.0,F,licence,geologie,65.83,non,1
475.0,2011-05-11,blond,38.0,13.0,34807.0,M,licence,geologie,78.6,non,0
476.0,2011-09-19,chatain,32.0,15.0,30851.0,F,licence,geologie,77.84,non,0
477.0,2011-10-29,blond,26.0,5.0,39865.0,M,master,geologie,64.74,oui,0
478.0,2014-02-07,blond,25.0,13.0,24575.0,M,licence,geologie,70.39,non,0
479.0,2012-04-10,brun,15.0,12.0,24054.0,M,master,geologie,54.13,non,0
480.0,2011-05-07,brun,27.0,7.0,25572.0,M,master,geologie,73.82,non,0
481.0,2011-10-30,blond,21.0,13.0,37506.0,M,licence,geologie,71.07,non,0
482.0,2013-02-12,chatain,23.0,12.0,37979.0,F,doctorat,archeologie,96.25,oui,0
483.0,2011-06-07,chatain,12.0,2.0,29034.0,F,doctorat,forage,67.08,oui,0
484.0,2014-05-16,blond,41.0,12.2,39976.0,M,bac,detective,48.02,non,0
485.0,2014-06-08,chatain,37.0,2.0,33113.0,M,doctorat,geologie,81.21,oui,0
486.0,2011-08-31,chatain,36.0,4.0,37524.0,F,doctorat,detective,81.66,oui,0
487.0,2010-09-11,brun,32.0,10.0,37139.0,M,master,geologie,75.45,oui,0
488.0,2011-08-29,chatain,17.0,11.0,36988.0,M,master,detective,68.28,oui,0
489.0,2012-04-05,chatain,38.0,8.0,35582.0,F,master,forage,95.49,non,0
490.0,2011-08-13,blond,15.0,6.0,41332.0,M,bac,forage,34.45,non,0
491.0,2014-11-10,blond,45.0,8.0,30229.0,M,master,geologie,95.49,oui,0
492.0,2013-01-12,brun,26.0,10.0,40470.0,M,licence,geologie,31.29,non,0
493.0,2012-07-24,chatain,22.0,8.0,31772.0,F,master,forage,51.26,non,1
494.0,2011-02-04,brun,26.0,13.0,37454.0,M,licence,forage,55.42,non,0
495.0,2011-11-20,brun,30.0,7.0,34980.0,F,licence,archeologie,51.51,non,0
496.0,2012-07-15,blond,28.0,14.0,26970.0,F,licence,forage,71.19,non,0
497.0,2010-03-04,roux,22.0,7.0,37146.0,M,licence,forage,100.0,oui,1
498.0,2010-07-05,chatain,49.0,6.0,35364.0,M,master,geologie,93.78,non,0
499.0,2012-03-29,blond,33.0,11.0,36732.0,M,licence,forage,68.68,non,0
500.0,2013-01-13,blond,24.0,10.0,33139.0,F,licence,geologie,86.24,non,0
501.0,2013-09-24,brun,30.0,3.0,29344.0,F,master,forage,80.27,non,0
502.0,2013-06-17,chatain,36.0,7.0,34575.0,M,doctorat,geologie,58.83,oui,1
503.0,,blond,53.0,7.0,35100.0,M,bac,geologie,51.02,non,0
504.0,2010-01-13,blond,23.0,9.0,29569.0,M,master,forage,89.78,oui,0
505.0,2010-06-24,blond,27.0,10.0,42641.0,M,bac,geologie,71.99,non,0
506.0,2013-09-05,chatain,28.0,9.0,23431.0,F,master,geologie,82.87,non,0
507.0,2011-11-19,brun,38.0,8.0,33852.0,M,licence,geologie,67.17,non,1
508.0,2012-11-07,chatain,39.0,15.0,34558.6,F,doctorat,forage,75.19,oui,0
509.0,2013-07-16,blond,51.0,5.0,36189.0,M,master,geologie,78.22,oui,1
510.0,2010-01-12,brun,36.0,6.0,37167.0,M,master,forage,70.21,oui,0
511.0,2010-11-26,blond,35.0,8.0,36787.0,M,licence,detective,77.44,oui,0
512.0,2012-05-12,chatain,40.0,15.0,33090.0,M,doctorat,geologie,95.46,oui,0
513.0,2012-03-19,brun,34.0,10.0,25449.0,M,doctorat,geologie,67.68,oui,0
514.0,2013-04-02,chatain,30.0,8.0,33213.0,M,master,geologie,58.66,non,0
515.0,2010-12-22,roux,49.0,11.0,25442.0,F,licence,geologie,89.28,non,0
516.0,2013-07-02,chatain,50.0,12.0,39877.0,F,master,detective,69.84,oui,0
517.0,2012-08-20,brun,39.0,4.0,28370.0,M,doctorat,geologie,79.27,non,0
518.0,2012-04-15,chatain,12.0,4.0,44770.0,M,licence,geologie,33.61,non,0
519.0,2014-04-22,brun,33.0,5.0,32927.0,M,master,geologie,69.6,oui,1
520.0,2010-06-16,chatain,16.0,11.0,39272.0,M,master,geologie,41.95,non,0
521.0,2014-03-15,chatain,38.0,12.0,33451.0,F,doctorat,detective,91.57,oui,0
522.0,2011-07-25,chatain,32.0,13.0,23603.0,F,doctorat,forage,94.59,oui,0
523.0,2010-07-17,roux,36.0,13.0,21735.0,F,licence,geologie,84.47,non,0
524.0,2013-01-04,roux,41.0,15.0,23878.0,M,master,forage,92.0,oui,0
525.0,2011-03-30,blond,23.0,8.0,37436.0,M,licence,geologie,71.23,non,0
526.0,2014-09-29,brun,33.0,15.0,34505.0,M,master,geologie,86.26,non,0
527.0,2013-12-07,blond,39.0,8.0,41105.0,M,licence,detective,58.56,oui,0
528.0,2011-07-31,blond,35.0,11.0,35524.0,F,licence,archeologie,54.4,non,0
529.0,2013-12-24,blond,5.0,13.0,39079.0,M,licence,geologie,55.41,non,0
530.0,2013-06-20,blond,67.0,3.0,23851.0,F,licence,geologie,66.4,non,0
531.0,2014-03-13,brun,19.0,4.0,34449.0,M,master,geologie,85.58,non,0
532.0,2013-04-19,brun,25.0,6.0,30559.0,F,licence,forage,66.4,non,0
533.0,2012-05-08,blond,35.0,9.0,38104.0,M,licence,forage,63.8,oui,0
534.0,2013-01-20,blond,44.0,9.0,34087.0,M,licence,forage,85.73,non,0
535.0,2010-11-26,blond,35.0,9.0,41150.0,M,master,geologie,50.12,oui,1
536.0,2012-05-12,chatain,40.0,13.0,39715.0,M,licence,forage,45.81,non,0
537.0,2012-07-20,chatain,33.0,6.0,28461.0,M,doctorat,forage,95.89,oui,0
538.0,2012-06-23,roux,22.0,4.0,32498.0,M,licence,detective,85.99,oui,0
539.0,2010-04-07,chatain,44.0,2.0,36885.0,M,doctorat,detective,78.78,oui,0
540.0,2014-12-18,chatain,35.0,9.0,28645.0,M,doctorat,geologie,66.41,non,1
541.0,2013-01-19,blond,40.0,15.0,38439.0,M,licence,forage,67.4,non,0
542.0,2012-10-26,blond,51.0,4.0,45223.0,M,bac,forage,35.02,oui,0
543.0,2012-12-02,chatain,35.0,10.0,30506.0,F,master,geologie,77.6,non,0
544.0,2014-07-07,brun,43.0,10.0,35910.0,F,licence,geologie,59.87,non,1
545.0,2012-05-13,blond,34.0,9.0,30607.0,M,master,geologie,77.32,non,0
546.0,2011-04-11,blond,35.0,10.0,27594.0,F,master,detective,99.14,oui,0
547.0,2010-12-21,brun,42.0,9.0,44036.0,M,licence,forage,47.17,oui,0
548.0,2010-06-09,brun,37.0,9.0,33618.0,M,master,geologie,67.75,non,0
549.0,2013-05-31,chatain,32.0,8.0,39454.0,F,doctorat,geologie,50.2,oui,1
550.0,2011-01-21,blond,37.0,12.0,39535.0,F,bac,detective,64.72,non,0
551.0,2012-12-06,chatain,37.0,7.0,27457.0,F,doctorat,detective,87.78,oui,0
552.0,2012-07-01,roux,24.0,12.0,45574.0,F,licence,geologie,76.23,oui,1
553.0,2013-01-26,blond,37.0,2.0,32179.0,F,master,detective,91.19,oui,0
554.0,2012-04-09,blond,45.0,9.0,32226.0,F,licence,archeologie,93.19,oui,0
555.0,2014-03-22,brun,24.0,3.0,41346.0,M,licence,detective,35.77,non,0
556.0,2013-01-30,blond,39.0,10.0,32064.0,M,licence,forage,65.69,non,0
557.0,2012-11-12,chatain,41.0,5.0,36528.0,F,master,detective,95.32,oui,0
558.0,2014-01-19,blond,35.0,15.0,38212.0,M,master,geologie,74.34,oui,1
559.0,2013-03-08,chatain,39.0,8.0,34102.0,M,doctorat,detective,70.59,oui,1
560.0,2011-11-26,chatain,30.0,10.0,36291.0,F,doctorat,forage,80.47,oui,0
561.0,2010-09-10,blond,51.0,4.0,28810.0,M,licence,geologie,75.27,non,0
562.0,2010-05-24,roux,19.0,9.0,31760.0,M,bac,geologie,66.0,non,0
563.0,2013-07-04,blond,38.0,6.0,34753.0,M,master,forage,90.73,oui,1
564.0,2013-09-19,blond,39.0,11.0,32492.0,M,licence,geologie,81.49,non,0
565.0,2013-11-02,brun,41.0,9.0,33986.0,M,master,geologie,49.42,non,0
566.0,2011-11-01,roux,37.0,10.0,34027.0,M,licence,geologie,69.11,non,0
567.0,2011-11-02,brun,32.0,12.0,41936.0,F,bac,forage,74.39,non,0
568.0,2012-09-20,chatain,23.0,7.0,32716.0,F,master,forage,79.55,non,0
569.0,2013-08-11,chatain,45.0,5.0,35380.0,F,master,geologie,69.29,non,0
570.0,2011-05-29,brun,25.0,12.0,35214.0,F,bac,archeologie,74.58,non,1
571.0,2012-01-01,chatain,31.0,10.0,37188.0,M,doctorat,detective,88.92,oui,0
572.0,2014-01-12,brun,37.0,9.0,36960.0,M,licence,detective,59.69,oui,0
573.0,2010-01-24,chatain,37.0,10.0,39414.0,M,licence,geologie,65.14,non,0
574.0,2014-08-13,blond,39.0,8.0,38985.0,M,bac,forage,61.37,non,0
575.0,2012-03-07,blond,33.0,5.0,31066.0,M,licence,detective,88.6,non,1
576.0,2012-08-09,roux,43.0,14.0,30902.0,M,licence,forage,78.25,non,0
577.0,2011-09-11,brun,18.0,11.0,34015.0,M,master,detective,86.02,oui,0
578.0,2012-10-18,brun,19.0,3.0,32162.0,M,licence,geologie,47.4,non,0
579.0,2014-10-09,blond,35.0,6.0,29596.0,F,licence,detective,81.82,non,0
580.0,2010-09-11,brun,42.0,4.0,42683.0,M,master,forage,76.56,oui,0
581.0,2010-04-18,chatain,16.0,11.0,39905.0,F,master,forage,63.33,oui,0
582.0,2012-04-23,blond,26.0,9.0,29461.0,F,master,archeologie,93.56,oui,0
583.0,2012-12-04,brun,32.0,10.0,26589.0,F,master,geologie,80.93,non,0
584.0,2010-02-28,chatain,41.0,8.0,38073.0,F,licence,detective,68.39,non,1
585.0,2010-05-29,brun,50.0,10.0,35154.0,M,master,detective,87.93,oui,0
586.0,2010-04-01,blond,29.0,10.0,32550.0,F,licence,geologie,77.2,non,0
587.0,2012-04-18,brun,36.0,8.0,41640.0,F,master,archeologie,51.73,oui,0
588.0,2011-12-04,brun,31.0,7.0,43251.0,M,licence,geologie,45.81,non,0
589.0,2013-07-19,chatain,27.0,5.0,42131.0,M,master,detective,60.45,oui,0
590.0,2011-08-28,chatain,49.0,11.0,37496.0,F,doctorat,forage,82.24,oui,0
591.0,2012-09-28,chatain,36.0,10.0,36275.0,M,master,forage,59.99,non,0
592.0,2010-05-05,blond,35.0,8.0,37143.0,M,bac,geologie,67.57,non,0
593.0,2010-11-20,brun,33.0,9.0,38129.0,F,licence,archeologie,74.14,non,1
594.0,2014-01-03,brun,18.0,10.0,41923.0,F,licence,detective,49.53,non,0
595.0,2010-06-25,blond,31.0,9.0,43237.0,M,licence,forage,74.36,oui,0
596.0,2011-04-15,brun,22.0,8.0,41802.0,F,licence,forage,65.63,non,0
597.0,2010-05-21,roux,43.0,7.0,37466.0,M,licence,geologie,81.39,oui,0
598.0,2011-08-02,blond,31.0,6.0,24928.0,F,master,geologie,87.81,non,0
599.0,2012-05-16,blond,59.0,10.0,38734.0,M,master,forage,53.17,oui,0
600.0,2013-10-22,brun,44.0,9.0,33993.0,F,master,forage,96.03,oui,0
601.0,2011-04-22,brun,38.0,14.0,33454.0,F,licence,geologie,83.68,non,0
602.0,2010-05-14,blond,45.0,3.0,31596.0,F,licence,forage,72.94,non,0
603.0,2010-02-13,brun,45.0,13.0,29078.0,M,master,geologie,66.84,non,0
604.0,2014-07-01,chatain,37.0,9.0,40178.0,F,bac,forage,75.24,non,0
605.0,2010-01-06,chatain,35.0,16.0,33681.0,M,master,geologie,56.64,non,0
606.0,2010-10-21,brun,27.0,10.0,36626.0,F,licence,geologie,91.1,non,0
607.0,2013-12-22,roux,44.0,10.0,32234.0,F,bac,forage,57.01,non,0
608.0,2014-01-22,roux,29.0,14.0,36678.0,M,bac,geologie,73.67,non,0
609.0,2014-06-25,blond,42.0,7.0,34379.0,F,master,detective,93.19,oui,0
610.0,2010-01-09,brun,36.0,15.0,36781.0,F,licence,detective,61.84,non,0
611.0,2011-01-05,chatain,42.0,4.0,37392.0,F,master,archeologie,80.78,oui,0
612.0,2010-07-19,roux,30.0,14.0,36735.0,F,bac,detective,81.91,non,0
613.0,2014-04-20,chatain,46.0,14.0,34559.0,F,master,forage,80.94,non,0
614.0,2012-03-09,roux,31.0,5.0,42061.0,M,bac,detective,59.37,non,0
615.0,2013-02-03,chatain,37.0,7.0,28453.0,M,doctorat,geologie,86.89,oui,0
616.0,2011-11-16,blond,28.0,5.0,25235.0,F,master,geologie,84.63,non,0
617.0,2013-12-23,roux,37.0,11.0,30145.0,M,licence,geologie,73.71,non,0
618.0,2013-07-09,brun,33.0,14.0,37488.0,M,master,forage,81.98,oui,0
619.0,2012-10-02,brun,50.0,15.0,35671.0,F,licence,geologie,82.94,non,0
620.0,2014-01-04,chatain,30.0,12.0,41565.0,F,licence,forage,75.0,oui,0
621.0,2010-09-03,brun,38.0,9.0,27300.0,F,doctorat,geologie,88.45,oui,0
622.0,2011-01-11,chatain,34.0,5.0,27076.0,F,master,forage,84.47,non,0
623.0,2010-02-11,brun,33.0,15.0,40515.0,F,licence,detective,79.78,oui,0
624.0,2014-08-11,blond,36.0,8.0,30465.0,M,doctorat,detective,76.14,oui,0
625.0,2010-05-11,brun,28.0,4.0,29599.0,M,master,geologie,71.34,non,0
626.0,2013-05-24,roux,20.0,6.0,34446.0,M,bac,geologie,71.14,non,0
627.0,2010-04-08,chatain,27.0,13.0,42752.0,M,doctorat,forage,56.02,oui,0
