index,date,cheveux,age,exp,salaire,sexe,diplome,specialite,note,dispo,embauche,annee,mois,trimestre,jour_semaine,semaine_annee,exp_age_ratio,salaire_par_exp,ecart_exp_max,categorie_age,niveau_experience,tranche_salaire,niveau_note,diplome_num,diplome_x_exp,diplome_x_note,exp_x_note,score_composite,exp_elevee_pour_age,salaire_eleve,note_elevee,diplome_eleve,est_senior,profil_atypique
110,2010-12-29,roux,35.0,3.0,30140.0,M,master,forage,71.31,oui,0,2010,12,4,2,52,0.17647058823529413,7535.0,14.0,Junior,Intermediaire,Moyen,Bon,3,9.0,213.93,213.93,40.131,0,0,0,1,0,0
111,2010-05-20,blond,46.0,10.0,40090.0,M,master,archeologie,94.77,oui,0,2010,5,2,3,20,0.35714285714285715,3644.5454545454545,18.0,Senior,Experimente,Tres_eleve,Excellent,3,30.0,284.31,947.6999999999999,49.477000000000004,0,1,1,1,0,0
112,2010-12-09,brun,14.0,13.0,34851.0,F,master,forage,74.46,non,0,2010,12,4,3,49,-3.25,2489.3571428571427,-17.0,Jeune,Expert,Moyen,Bon,3,39.0,223.38,967.9799999999999,50.446,0,0,1,1,0,0
113,2010-07-25,chatain,26.0,9.0,38029.0,M,master,geologie,63.48,non,0,2010,7,3,6,29,1.125,3802.9,-1.0,Junior,Experimente,Eleve,Moyen,3,27.0,190.44,571.3199999999999,45.348,1,1,0,1,0,0
114,2010-08-22,roux,50.0,9.0,19925.0,F,master,geologie,88.68,non,0,2010,8,3,6,33,0.28125,1992.5,23.0,Senior,Experimente,Bas,Excellent,3,27.0,266.04,798.1200000000001,47.868,0,0,1,1,0,0
115,2013-04-04,chatain,34.0,6.0,50575.0,M,bac,geologie,27.09,non,0,2013,4,2,3,14,0.375,7225.0,10.0,Junior,Experimente,Tres_eleve,Faible,1,6.0,27.09,162.54,18.709,0,1,0,0,0,0
116,2013-05-05,blond,50.0,14.0,37151.0,M,licence,forage,71.5,oui,0,2013,5,2,6,18,0.4375,2476.733333333333,18.0,Senior,Expert,Eleve,Bon,2,28.0,143.0,1001.0,41.15,0,1,0,0,1,0
117,2011-03-08,blond,44.0,8.0,38498.0,M,bac,detective,44.03,non,0,2011,3,1,1,10,0.3076923076923077,4277.555555555556,18.0,Confirme,Experimente,Eleve,Faible,1,8.0,44.03,352.24,22.403,0,1,0,0,0,0
118,2012-03-31,roux,32.0,9.0,24340.0,M,licence,geologie,89.87,non,0,2012,3,1,5,13,0.6428571428571429,2434.0,5.0,Junior,Experimente,Bas,Excellent,2,18.0,179.74,808.83,37.987,1,0,1,0,0,0
119,2011-06-09,brun,34.0,13.0,35201.0,F,licence,geologie,75.3,non,0,2011,6,2,3,23,0.8125,2514.3571428571427,3.0,Junior,Expert,Eleve,Bon,2,26.0,150.6,978.9,40.53,1,1,1,0,0,0
120,2012-11-09,roux,46.0,9.0,35296.0,M,bac,detective,65.37,non,0,2012,11,4,4,45,0.32142857142857145,3529.6,19.0,Senior,Experimente,Eleve,Moyen,1,9.0,65.37,588.33,25.537,0,1,0,0,0,0
121,2013-09-19,roux,36.0,9.0,38650.0,M,bac,geologie,40.65,non,0,2013,9,3,3,38,0.5,3865.0,9.0,Confirme,Experimente,Eleve,Faible,1,9.0,40.65,365.84999999999997,23.064999999999998,0,1,0,0,0,0
122,2010-02-19,brun,28.0,11.0,33974.0,M,master,geologie,73.38,non,0,2010,2,1,4,7,1.1,2831.1666666666665,-1.0,Junior,Expert,Moyen,Bon,3,33.0,220.14,807.18,48.338,1,0,0,1,0,0
123,2011-09-28,blond,55.0,7.0,26237.0,M,master,geologie,78.58,non,0,2011,9,3,2,39,0.1891891891891892,3279.625,30.0,Senior,Experimente,Bas,Bon,3,21.0,235.74,550.06,44.858,0,0,1,1,0,0
124,2013-04-27,brun,32.0,11.0,36192.0,M,master,geologie,74.06,non,1,2013,4,2,5,17,0.7857142857142857,3016.0,3.0,Junior,Expert,Eleve,Bon,3,33.0,222.18,814.6600000000001,48.406,1,1,0,1,0,0
125,2012-12-14,brun,30.0,6.0,25036.0,F,master,forage,69.38,non,0,2012,12,4,4,50,0.5,3576.5714285714284,6.0,Junior,Experimente,Bas,Moyen,3,18.0,208.14,416.28,42.938,0,0,0,1,0,0
126,2013-11-16,chatain,28.0,8.0,34022.0,F,doctorat,geologie,87.68,oui,0,2013,11,4,5,46,0.8,3780.222222222222,2.0,Junior,Experimente,Moyen,Excellent,4,32.0,350.72,701.44,56.768,1,0,1,1,0,0
127,2012-03-20,brun,48.0,14.0,34885.0,F,licence,geologie,58.73,non,0,2012,3,1,1,12,0.4666666666666667,2325.6666666666665,16.0,Senior,Expert,Moyen,Moyen,2,28.0,117.46,822.2199999999999,39.873,0,0,0,0,1,0
128,2012-08-28,brun,34.0,7.0,30707.0,F,licence,forage,86.99,non,0,2012,8,3,1,35,0.4375,3838.375,9.0,Junior,Experimente,Moyen,Excellent,2,14.0,173.98,608.93,35.699,0,0,1,0,0,0
129,2013-11-15,roux,25.0,8.0,29581.0,M,licence,detective,86.95,oui,0,2013,11,4,4,46,1.1428571428571428,3286.777777777778,-1.0,Jeune,Experimente,Bas,Excellent,2,16.0,173.9,695.6,36.695,1,0,1,0,0,0
130,2013-10-13,chatain,41.0,12.0,39633.0,M,master,forage,82.86,oui,0,2013,10,4,6,41,0.5217391304347826,3048.6923076923076,11.0,Confirme,Expert,Eleve,Bon,3,36.0,248.57999999999998,994.3199999999999,50.286,0,1,1,1,1,0
131,2013-10-16,blond,33.0,5.0,33748.0,M,bac,geologie,49.26,non,0,2013,10,4,2,42,0.3333333333333333,5624.666666666667,10.0,Junior,Intermediaire,Moyen,Faible,1,5.0,49.26,246.29999999999998,19.926000000000002,0,0,0,0,0,0
132,2013-08-30,blond,33.0,9.0,37206.0,M,licence,geologie,60.48,non,0,2013,8,3,4,35,0.6,3720.6,6.0,Junior,Experimente,Eleve,Moyen,2,18.0,120.96,544.3199999999999,35.048,1,1,0,0,0,0
133,2012-02-01,brun,52.0,7.0,45676.0,M,licence,geologie,55.08,non,0,2012,2,1,2,5,0.20588235294117646,5709.5,27.0,Senior,Experimente,Tres_eleve,Moyen,2,14.0,110.16,385.56,32.508,0,1,0,0,0,0
134,2010-07-01,chatain,39.0,12.0,35233.0,F,master,detective,89.98,oui,0,2010,7,3,3,26,0.5714285714285714,2710.230769230769,9.0,Confirme,Expert,Eleve,Excellent,3,36.0,269.94,1079.76,50.998000000000005,1,1,1,1,0,0
135,2012-01-16,brun,28.0,13.0,33426.0,M,master,detective,54.68,oui,0,2012,1,1,0,3,1.3,2387.5714285714284,-3.0,Junior,Expert,Moyen,Moyen,3,39.0,164.04,710.84,48.468,1,0,0,1,0,0
136,2010-05-17,blond,26.0,6.0,38102.0,M,licence,detective,65.54,oui,0,2010,5,2,0,20,0.75,5443.142857142857,2.0,Junior,Experimente,Eleve,Moyen,2,12.0,131.08,393.24,32.554,1,1,0,0,0,0
137,2014-03-18,brun,35.0,3.0,30439.0,M,doctorat,geologie,94.09,oui,1,2014,3,1,1,12,0.17647058823529413,7609.75,14.0,Junior,Intermediaire,Moyen,Excellent,4,12.0,376.36,282.27,52.409,0,0,1,1,0,0
138,2011-09-29,blond,33.0,15.0,43145.0,F,bac,geologie,45.39,non,0,2011,9,3,3,39,1.0,2696.5625,0.0,Junior,Expert,Tres_eleve,Faible,1,15.0,45.39,680.85,29.539,1,1,0,0,0,0
139,2011-04-29,roux,30.0,6.0,39937.0,M,bac,geologie,42.35,non,0,2011,4,2,4,17,0.5,5705.285714285715,6.0,Junior,Experimente,Eleve,Faible,1,6.0,42.35,254.10000000000002,20.235,0,1,0,0,0,0
140,2014-11-11,chatain,29.0,10.0,41452.0,F,licence,detective,72.0,oui,0,2014,11,4,1,46,0.9090909090909091,3768.3636363636365,1.0,Junior,Experimente,Tres_eleve,Bon,2,20.0,144.0,720.0,37.2,1,1,0,0,0,0
141,2011-06-25,brun,41.0,11.0,30203.0,F,doctorat,archeologie,81.81,oui,0,2011,6,2,5,25,0.4782608695652174,2516.9166666666665,12.0,Confirme,Expert,Moyen,Bon,4,44.0,327.24,899.9100000000001,59.181,0,0,1,1,1,0
142,2011-04-25,blond,65.0,10.0,38355.0,F,licence,archeologie,66.45,oui,0,2011,4,2,0,17,0.2127659574468085,3486.818181818182,37.0,Senior,Experimente,Eleve,Moyen,2,20.0,132.9,664.5,36.645,0,1,0,0,0,0
143,2012-04-20,chatain,29.0,8.0,31661.0,F,master,geologie,77.21,non,1,2012,4,2,4,16,0.7272727272727273,3517.8888888888887,3.0,Junior,Experimente,Moyen,Bon,3,24.0,231.63,617.68,45.721,1,0,1,1,0,0
144,2011-03-26,blond,42.0,9.0,34427.0,M,master,geologie,87.08,oui,1,2011,3,1,5,12,0.375,3442.7,15.0,Confirme,Experimente,Moyen,Excellent,3,27.0,261.24,783.72,47.708,0,0,1,1,0,0
145,2010-02-02,blond,46.0,10.0,44708.0,M,bac,forage,50.04,non,0,2010,2,1,1,5,0.35714285714285715,4064.3636363636365,18.0,Senior,Experimente,Tres_eleve,Moyen,1,10.0,50.04,500.4,25.003999999999998,0,1,0,0,0,0
146,2013-01-01,brun,33.0,10.0,37521.0,M,master,geologie,70.78,non,0,2013,1,1,1,1,0.6666666666666666,3411.0,5.0,Junior,Experimente,Eleve,Bon,3,30.0,212.34,707.8,47.078,1,1,0,1,0,0
147,2014-10-23,chatain,41.0,8.0,36027.0,M,doctorat,forage,87.89,oui,0,2014,10,4,3,43,0.34782608695652173,4003.0,15.0,Confirme,Experimente,Eleve,Excellent,4,32.0,351.56,703.12,56.789,0,1,1,1,0,0
148,2014-04-02,chatain,41.0,12.0,44648.0,M,master,geologie,83.16,oui,0,2014,4,2,2,14,0.5217391304347826,3434.4615384615386,11.0,Confirme,Expert,Tres_eleve,Bon,3,36.0,249.48,997.92,50.316,0,1,1,1,1,0
149,2013-08-02,blond,41.0,9.0,37380.0,M,licence,geologie,46.17,non,0,2013,8,3,4,31,0.391304347826087,3738.0,14.0,Confirme,Experimente,Eleve,Faible,2,18.0,92.34,415.53000000000003,33.617,0,1,0,0,0,0
150,2013-08-27,chatain,31.0,6.0,40260.0,M,doctorat,geologie,68.36,oui,0,2013,8,3,1,35,0.46153846153846156,5751.428571428572,7.0,Junior,Experimente,Tres_eleve,Moyen,4,24.0,273.44,410.15999999999997,52.836,0,1,0,1,0,0
151,2011-05-15,blond,35.0,10.0,35035.0,M,master,geologie,78.59,oui,0,2011,5,2,6,19,0.5882352941176471,3185.0,7.0,Junior,Experimente,Eleve,Bon,3,30.0,235.77,785.9000000000001,47.859,1,1,1,1,0,0
152,2013-06-28,chatain,25.0,6.0,24888.0,M,doctorat,geologie,54.61,oui,0,2013,6,2,4,26,0.8571428571428571,3555.4285714285716,1.0,Jeune,Experimente,Bas,Moyen,4,24.0,218.44,327.65999999999997,51.461,1,0,0,1,0,1
153,2014-08-15,brun,27.0,2.0,36849.0,F,master,archeologie,63.62,oui,0,2014,8,3,4,33,0.2222222222222222,12283.0,7.0,Junior,Debutant,Eleve,Moyen,3,6.0,190.85999999999999,127.24,38.362,0,1,0,1,0,0
154,2013-04-09,brun,55.0,11.0,32093.0,F,master,geologie,66.47,non,1,2013,4,2,1,15,0.2972972972972973,2674.4166666666665,26.0,Senior,Expert,Moyen,Moyen,3,33.0,199.41,731.17,47.647,0,0,0,1,1,0
155,2014-10-04,roux,46.0,8.0,30537.0,M,master,geologie,99.88,oui,0,2014,10,4,5,40,0.2857142857142857,3393.0,20.0,Senior,Experimente,Moyen,Excellent,3,24.0,299.64,799.04,47.988,0,0,1,1,0,0
156,2010-02-15,brun,27.0,10.0,44654.0,M,licence,geologie,54.79,non,0,2010,2,1,0,7,1.1111111111111112,4059.4545454545455,-1.0,Junior,Experimente,Tres_eleve,Moyen,2,20.0,109.58,547.9,35.479,1,1,0,0,0,0
157,2013-10-22,blond,39.0,6.0,30319.0,M,master,forage,82.99,non,0,2013,10,4,1,43,0.2857142857142857,4331.285714285715,15.0,Confirme,Experimente,Moyen,Bon,3,18.0,248.96999999999997,497.93999999999994,44.299,0,0,1,1,0,0
158,2013-01-11,brun,47.0,9.0,41592.0,M,licence,detective,51.26,oui,0,2013,1,1,4,2,0.3103448275862069,4159.2,20.0,Senior,Experimente,Tres_eleve,Moyen,2,18.0,102.52,461.34,34.126,0,1,0,0,0,0
159,2012-03-03,brun,25.0,10.0,44516.0,M,licence,geologie,30.1,non,0,2012,3,1,5,9,1.4285714285714286,4046.909090909091,-3.0,Jeune,Experimente,Tres_eleve,Faible,2,20.0,60.2,301.0,33.01,1,1,0,0,0,0
160,2011-01-01,brun,26.0,8.0,35192.0,M,master,geologie,78.6,oui,1,2011,1,1,5,52,1.0,3910.222222222222,0.0,Junior,Experimente,Eleve,Bon,3,24.0,235.79999999999998,628.8,45.86,1,1,1,1,0,0
161,2010-12-05,chatain,35.0,14.0,45383.0,M,master,geologie,41.2,non,0,2010,12,4,6,48,0.8235294117647058,3025.5333333333333,3.0,Junior,Expert,Tres_eleve,Faible,3,42.0,123.60000000000001,576.8000000000001,48.12,1,1,0,1,0,0
162,2013-04-08,blond,33.0,8.0,34016.0,M,licence,geologie,87.76,non,0,2013,4,2,0,15,0.5333333333333333,3779.5555555555557,7.0,Junior,Experimente,Moyen,Excellent,2,16.0,175.52,702.08,36.775999999999996,1,0,1,0,0,0
163,2011-01-23,brun,30.0,11.0,38777.0,F,master,archeologie,89.77,oui,0,2011,1,1,6,3,0.9166666666666666,3231.4166666666665,1.0,Junior,Expert,Eleve,Excellent,3,33.0,269.31,987.4699999999999,49.977000000000004,1,1,1,1,0,0
164,2011-02-18,brun,10.0,9.0,38767.0,F,master,archeologie,89.16,oui,0,2011,2,1,4,7,-1.125,3876.7,-17.0,Jeune,Experimente,Eleve,Excellent,3,27.0,267.48,802.4399999999999,47.916,0,1,1,1,0,0
165,2010-10-23,blond,41.0,13.0,29822.0,M,master,detective,78.13,oui,0,2010,10,4,5,42,0.5652173913043478,2130.1428571428573,10.0,Confirme,Expert,Bas,Bon,3,39.0,234.39,1015.6899999999999,50.813,1,0,1,1,1,0
166,2014-10-29,chatain,41.0,11.0,38688.0,M,master,detective,53.96,oui,0,2014,10,4,2,44,0.4782608695652174,3224.0,12.0,Confirme,Expert,Eleve,Moyen,3,33.0,161.88,593.5600000000001,46.396,0,1,0,1,1,0
167,2010-10-28,blond,44.0,6.0,39636.0,M,licence,forage,81.14,oui,0,2010,10,4,3,43,0.23076923076923078,5662.285714285715,20.0,Confirme,Experimente,Eleve,Bon,2,12.0,162.28,486.84000000000003,34.114000000000004,0,1,1,0,0,0
168,2013-08-13,chatain,37.0,8.0,41845.0,M,master,detective,68.81,oui,0,2013,8,3,1,33,0.42105263157894735,4649.444444444444,11.0,Confirme,Experimente,Tres_eleve,Moyen,3,24.0,206.43,550.48,44.881,0,1,0,1,0,0
169,2014-11-25,brun,24.0,8.0,45464.0,M,bac,geologie,62.18,non,0,2014,11,4,1,48,1.3333333333333333,5051.555555555556,-2.0,Jeune,Experimente,Tres_eleve,Moyen,1,8.0,62.18,497.44,24.218,1,1,0,0,0,0
170,2014-01-08,chatain,28.0,7.0,26192.0,F,master,geologie,43.64,non,1,2014,1,1,2,2,0.7,3274.0,3.0,Junior,Experimente,Bas,Faible,3,21.0,130.92000000000002,305.48,41.364,1,0,0,1,0,0
171,2010-05-28,blond,32.0,10.0,34404.0,M,licence,geologie,84.44,oui,0,2010,5,2,4,21,0.7142857142857143,3127.6363636363635,4.0,Junior,Experimente,Moyen,Bon,2,20.0,168.88,844.4,38.444,1,0,1,0,0,0
172,2013-11-28,chatain,49.0,9.0,36429.0,M,doctorat,geologie,77.48,oui,0,2013,11,4,3,48,0.2903225806451613,3642.9,22.0,Senior,Experimente,Eleve,Bon,4,36.0,309.92,697.32,56.748,0,1,1,1,0,0
173,2011-10-08,brun,29.0,9.0,33647.0,M,master,forage,79.82,oui,0,2011,10,4,5,40,0.8181818181818182,3364.7,2.0,Junior,Experimente,Moyen,Bon,3,27.0,239.45999999999998,718.3799999999999,46.982,1,0,1,1,0,0
174,2013-01-31,blond,24.0,8.0,34635.0,M,licence,geologie,75.08,non,0,2013,1,1,3,5,1.3333333333333333,3848.3333333333335,-2.0,Jeune,Experimente,Moyen,Bon,2,16.0,150.16,600.64,35.508,1,0,1,0,0,0
175,2013-05-12,chatain,39.0,5.0,36062.0,F,master,detective,92.76,oui,0,2013,5,2,6,19,0.23809523809523808,6010.333333333333,16.0,Confirme,Intermediaire,Eleve,Excellent,3,15.0,278.28000000000003,463.8,44.275999999999996,0,1,1,1,0,0
176,2011-06-10,roux,41.0,6.0,27529.0,M,bac,geologie,63.09,non,0,2011,6,2,4,23,0.2608695652173913,3932.714285714286,17.0,Confirme,Experimente,Bas,Moyen,1,6.0,63.09,378.54,22.309,0,0,0,0,0,0
177,2014-12-28,chatain,51.0,8.0,38787.0,M,master,geologie,83.2,oui,0,2014,12,4,6,52,0.24242424242424243,4309.666666666667,25.0,Senior,Experimente,Eleve,Bon,3,24.0,249.60000000000002,665.6,46.32,0,1,1,1,0,0
178,2013-10-05,brun,19.0,11.0,34944.0,M,master,geologie,74.52,oui,0,2013,10,4,5,40,11.0,2912.0,-10.0,Jeune,Expert,Moyen,Bon,3,33.0,223.56,819.7199999999999,48.452,1,0,1,1,0,0
179,2010-11-01,blond,39.0,8.0,32764.0,M,master,forage,68.91,oui,0,2010,11,4,0,44,0.38095238095238093,3640.4444444444443,13.0,Confirme,Experimente,Moyen,Moyen,3,24.0,206.73,551.28,44.891,0,0,0,1,0,0
180,2010-02-02,chatain,35.0,11.0,40120.0,M,master,detective,75.08,oui,0,2010,2,1,1,5,0.6470588235294118,3343.3333333333335,6.0,Junior,Expert,Tres_eleve,Bon,3,33.0,225.24,825.88,48.508,1,1,1,1,0,0
181,2014-08-12,chatain,27.0,13.0,37183.0,F,master,forage,87.08,oui,0,2014,8,3,1,33,1.4444444444444444,2655.9285714285716,-4.0,Junior,Expert,Eleve,Excellent,3,39.0,261.24,1132.04,51.708,1,1,1,1,0,0
182,2013-05-19,blond,48.0,8.0,38887.0,M,bac,geologie,56.84,non,0,2013,5,2,6,20,0.26666666666666666,4320.777777777777,22.0,Senior,Experimente,Eleve,Moyen,1,8.0,56.84,454.72,23.684,0,1,0,0,0,0
183,2014-04-14,chatain,44.0,12.0,37808.0,M,master,forage,85.26,oui,0,2014,4,2,0,16,0.46153846153846156,2908.3076923076924,14.0,Confirme,Expert,Eleve,Excellent,3,36.0,255.78000000000003,1023.1200000000001,50.525999999999996,0,1,1,1,1,0
184,2014-07-29,brun,41.0,9.0,38068.0,F,licence,geologie,85.13,non,0,2014,7,3,1,31,0.391304347826087,3806.8,14.0,Confirme,Experimente,Eleve,Excellent,2,18.0,170.26,766.17,37.513,0,1,1,0,0,0
185,2011-12-03,chatain,27.0,8.0,32194.0,F,doctorat,geologie,90.37,oui,0,2011,12,4,5,48,0.8888888888888888,3577.1111111111113,1.0,Junior,Experimente,Moyen,Excellent,4,32.0,361.48,722.96,57.037,1,0,1,1,0,0
186,2012-06-25,chatain,30.0,9.0,33557.0,M,master,geologie,65.9,non,0,2012,6,2,0,26,0.75,3355.7,3.0,Junior,Experimente,Moyen,Moyen,3,27.0,197.70000000000002,593.1,45.59,1,0,0,1,0,0
187,2013-01-23,blond,26.0,10.0,30687.0,F,bac,geologie,78.85,non,0,2013,1,1,2,4,1.25,2789.7272727272725,-2.0,Junior,Experimente,Moyen,Bon,1,10.0,78.85,788.5,27.884999999999998,1,0,1,0,0,0
188,2014-12-30,roux,30.0,7.0,32580.0,M,bac,detective,37.53,non,0,2014,12,4,1,1,0.5833333333333334,4072.5,5.0,Junior,Experimente,Moyen,Faible,1,7.0,37.53,262.71000000000004,20.753,1,0,0,0,0,0
189,2011-04-25,brun,55.0,10.0,29393.0,F,master,forage,77.14,non,0,2011,4,2,0,17,0.2702702702702703,2672.090909090909,27.0,Senior,Experimente,Bas,Bon,3,30.0,231.42000000000002,771.4,47.714,0,0,1,1,0,0
190,2011-10-16,chatain,16.0,9.0,38461.0,F,licence,detective,74.7,non,0,2011,10,4,6,41,-4.5,3846.1,-11.0,Jeune,Experimente,Eleve,Bon,2,18.0,149.4,672.3000000000001,36.47,0,1,1,0,0,0
191,2012-02-03,blond,37.0,3.0,32211.0,M,master,geologie,84.25,non,0,2012,2,1,4,5,0.15789473684210525,8052.75,16.0,Confirme,Intermediaire,Moyen,Bon,3,9.0,252.75,252.75,41.425,0,0,1,1,0,0
192,2011-11-14,chatain,46.0,11.0,26418.0,M,master,geologie,60.8,non,1,2011,11,4,0,46,0.39285714285714285,2201.5,17.0,Senior,Expert,Bas,Moyen,3,33.0,182.39999999999998,668.8,47.08,0,0,0,1,1,0
193,2014-05-30,brun,20.0,11.0,37208.0,M,licence,geologie,66.9,non,1,2014,5,2,4,22,5.5,3100.6666666666665,-9.0,Jeune,Expert,Eleve,Moyen,2,22.0,133.8,735.9000000000001,37.69,1,1,0,0,0,0
194,2010-06-15,brun,17.0,7.0,37927.0,M,licence,geologie,65.19,oui,0,2010,6,2,1,24,-7.0,4740.875,-8.0,Jeune,Experimente,Eleve,Moyen,2,14.0,130.38,456.33,33.519,0,1,0,0,0,0
195,2013-09-02,roux,35.0,8.0,45084.0,F,bac,geologie,55.83,non,0,2013,9,3,0,36,0.47058823529411764,5009.333333333333,9.0,Junior,Experimente,Tres_eleve,Moyen,1,8.0,55.83,446.64,23.583,0,1,0,0,0,0
196,2012-02-02,brun,33.0,6.0,35049.0,F,licence,detective,64.77,non,0,2012,2,1,3,5,0.4,5007.0,9.0,Junior,Experimente,Eleve,Moyen,2,12.0,129.54,388.62,32.477,0,1,0,0,0,0
197,2011-04-02,chatain,41.0,10.0,39570.0,M,doctorat,detective,67.14,oui,0,2011,4,2,5,13,0.43478260869565216,3597.2727272727275,13.0,Confirme,Experimente,Eleve,Moyen,4,40.0,268.56,671.4,56.714,0,1,0,1,0,0
198,2010-12-29,blond,35.0,11.0,31954.0,F,licence,forage,92.75,non,0,2010,12,4,2,52,0.6470588235294118,2662.8333333333335,6.0,Junior,Expert,Moyen,Excellent,2,22.0,185.5,1020.25,40.275,1,0,1,0,0,0
199,2010-02-03,brun,47.0,13.0,33428.0,F,master,forage,73.71,non,0,2010,2,1,2,5,0.4482758620689655,2387.714285714286,16.0,Senior,Expert,Moyen,Bon,3,39.0,221.13,958.2299999999999,50.371,0,0,0,1,1,0
200,2010-03-01,chatain,35.0,15.0,44976.0,M,doctorat,geologie,83.02,oui,0,2010,3,1,0,9,0.8823529411764706,2811.0,2.0,Junior,Expert,Tres_eleve,Bon,4,60.0,332.08,1245.3,63.302,1,1,1,1,0,0
201,2010-12-20,brun,30.0,9.0,35411.0,F,master,forage,87.32,oui,0,2010,12,4,0,51,0.75,3541.1,3.0,Junior,Experimente,Eleve,Excellent,3,27.0,261.96,785.8799999999999,47.732,1,1,1,1,0,0
202,2012-05-08,chatain,53.0,9.0,34831.0,M,doctorat,geologie,86.12,oui,0,2012,5,2,1,19,0.2571428571428571,3483.1,26.0,Senior,Experimente,Moyen,Excellent,4,36.0,344.48,775.08,57.612,0,0,1,1,0,0
203,2010-12-17,blond,37.0,10.0,39375.0,M,bac,geologie,35.95,non,0,2010,12,4,4,50,0.5263157894736842,3579.5454545454545,9.0,Confirme,Experimente,Eleve,Faible,1,10.0,35.95,359.5,23.595,0,1,0,0,0,0
204,2014-02-04,blond,47.0,15.0,29103.0,M,master,geologie,83.82,non,0,2014,2,1,1,6,0.5172413793103449,1818.9375,14.0,Senior,Expert,Bas,Bon,3,45.0,251.45999999999998,1257.3,53.382,0,0,1,1,1,0
205,2010-04-20,chatain,30.0,12.0,37408.0,F,licence,geologie,56.41,non,0,2010,4,2,1,16,1.0,2877.5384615384614,0.0,Junior,Expert,Eleve,Moyen,2,24.0,112.82,676.92,37.641,1,1,0,0,0,0
206,2011-08-30,chatain,23.0,12.0,42563.0,M,master,detective,76.64,oui,0,2011,8,3,1,35,2.4,3274.076923076923,-7.0,Jeune,Expert,Tres_eleve,Bon,3,36.0,229.92000000000002,919.6800000000001,49.664,1,1,1,1,0,0
207,2012-04-24,brun,23.0,13.0,33267.0,F,master,geologie,85.68,non,0,2012,4,2,1,17,2.6,2376.214285714286,-8.0,Jeune,Expert,Moyen,Excellent,3,39.0,257.04,1113.8400000000001,51.568,1,0,1,1,0,0
208,2012-03-12,chatain,19.0,6.0,33842.0,F,doctorat,archeologie,54.39,oui,0,2012,3,1,0,11,6.0,4834.571428571428,-5.0,Jeune,Experimente,Moyen,Moyen,4,24.0,217.56,326.34000000000003,51.439,1,0,0,1,0,0
209,2012-01-05,roux,30.0,7.0,32363.0,F,bac,detective,79.79,non,0,2012,1,1,3,1,0.5833333333333334,4045.375,5.0,Junior,Experimente,Moyen,Bon,1,7.0,79.79,558.5300000000001,24.979,1,0,1,0,0,0
210,2014-04-01,chatain,16.0,13.0,38540.0,F,master,detective,86.07,oui,0,2014,4,2,1,14,-6.5,2752.8571428571427,-15.0,Jeune,Expert,Eleve,Excellent,3,39.0,258.21,1118.9099999999999,51.607,0,1,1,1,0,0
211,2014-05-09,brun,12.0,10.0,31557.0,F,master,detective,45.12,oui,1,2014,5,2,4,19,-1.6666666666666667,2868.818181818182,-16.0,Jeune,Experimente,Moyen,Faible,3,30.0,135.35999999999999,451.2,44.512,0,0,0,1,0,0
212,2011-01-25,blond,29.0,5.0,34391.0,F,licence,forage,71.15,non,0,2011,1,1,1,4,0.45454545454545453,5731.833333333333,6.0,Junior,Intermediaire,Moyen,Bon,2,10.0,142.3,355.75,32.115,0,0,0,0,0,0
213,2013-05-23,brun,35.0,4.0,41347.0,M,licence,geologie,61.99,non,0,2013,5,2,3,21,0.23529411764705882,8269.4,13.0,Junior,Intermediaire,Tres_eleve,Moyen,2,8.0,123.98,247.96,30.198999999999998,0,1,0,0,0,0
214,2011-11-22,blond,23.0,12.0,31454.0,M,master,geologie,79.23,non,0,2011,11,4,1,47,2.4,2419.5384615384614,-7.0,Jeune,Expert,Moyen,Bon,3,36.0,237.69,950.76,49.923,1,0,1,1,0,0
215,2011-10-04,brun,42.0,10.0,25871.0,F,doctorat,forage,79.98,non,0,2011,10,4,1,40,0.4166666666666667,2351.909090909091,14.0,Confirme,Experimente,Bas,Bon,4,40.0,319.92,799.8000000000001,57.998,0,0,1,1,0,1
216,2014-08-08,brun,40.0,5.0,35550.0,M,master,geologie,73.93,non,0,2014,8,3,4,32,0.22727272727272727,5925.0,17.0,Confirme,Intermediaire,Eleve,Bon,3,15.0,221.79000000000002,369.65000000000003,42.393,0,1,0,1,0,0
217,2012-10-05,brun,33.0,7.0,29077.0,F,master,geologie,66.57,non,1,2012,10,4,4,40,0.4666666666666667,3634.625,8.0,Junior,Experimente,Bas,Moyen,3,21.0,199.70999999999998,465.98999999999995,43.657,0,0,0,1,0,0
218,2013-12-20,blond,37.0,10.0,41834.0,F,bac,archeologie,94.06,oui,1,2013,12,4,4,51,0.5263157894736842,3803.090909090909,9.0,Confirme,Experimente,Tres_eleve,Excellent,1,10.0,94.06,940.6,29.406,0,1,1,0,0,0
219,2010-09-08,roux,14.0,9.0,32178.0,F,licence,detective,95.47,oui,0,2010,9,3,2,36,-2.25,3217.8,-13.0,Jeune,Experimente,Moyen,Excellent,2,18.0,190.94,859.23,38.547,0,0,1,0,0,0
220,2014-03-05,brun,27.0,10.0,24244.0,F,master,geologie,95.99,non,0,2014,3,1,2,10,1.1111111111111112,2204.0,-1.0,Junior,Experimente,Bas,Excellent,3,30.0,287.96999999999997,959.9,49.599000000000004,1,0,1,1,0,0
